date,time,day,station,code,min_delay,min_gap,bound,line,vehicle,day_month,month,hour,min,at_station
2023-09-18,05:55:00,Monday,wilson station,PUTDN,33,0,S,YU,6081,18,9,5,55,1
2023-09-18,06:28:00,Monday,wilson station,PUTDN,11,0,N,YU,6126,18,9,6,28,1
2023-09-18,06:55:00,Monday,st patrick station,PUTDN,30,33,S,YU,5516,18,9,6,55,1
2023-09-18,07:35:00,Monday,castle frank station,PUTD,5,7,W,BD,5367,18,9,7,35,1
2023-09-18,07:48:00,Monday,castle frank station,MUIR,5,7,W,BD,5214,18,9,7,48,1
2023-09-18,08:20:00,Monday,chester station,PUTDN,3,5,W,BD,5283,18,9,8,20,1
2023-09-18,08:26:00,Monday,runnymede station,MUD,6,8,E,BD,5364,18,9,8,26,1
2023-09-18,08:28:00,Monday,sheppard west station,EUDO,6,9,S,YU,5906,18,9,8,28,1
2023-09-18,10:26:00,Monday,donlands station,EULT,4,8,E,BD,5094,18,9,10,26,1
2023-09-18,10:37:00,Monday,queen station,PUOPO,4,7,S,YU,5436,18,9,10,37,1
2023-09-18,10:55:00,Monday,kennedy station,EUPI,4,8,E,BD,5012,18,9,10,55,1
2023-09-18,11:25:00,Monday,king station,SUUT,12,15,N,YU,5941,18,9,11,25,1
2023-09-18,11:46:00,Monday,victoria park station,PUSO,7,9,W,BD,5023,18,9,11,46,1
2023-09-18,12:42:00,Monday,kipling station,SUAP,4,8,W,BD,5254,18,9,12,42,1
2023-09-18,13:48:00,Monday,st patrick station,MUPAA,3,8,N,YU,5816,18,9,13,48,1
2023-09-18,14:34:00,Monday,keele station,TUNIP,4,8,W,BD,5193,18,9,14,34,1
2023-09-18,15:09:00,Monday,wilson station,MUIRS,3,8,N,YU,5511,18,9,15,9,1
2023-09-18,15:31:00,Monday,osgoode station,PUOPO,5,10,S,YU,6031,18,9,15,31,1
2023-09-18,15:39:00,Monday,keele station,TUNIP,3,7,W,BD,5287,18,9,15,39,1
2023-09-18,15:43:00,Monday,warden station,SUAP,4,8,W,BD,5193,18,9,15,43,1
2023-09-18,16:02:00,Monday,royal york station,EUNT,8,12,W,BD,5136,18,9,16,2,1
2023-09-18,16:23:00,Monday,queen station,PUOPO,5,10,S,YU,5586,18,9,16,23,1
2023-09-18,16:34:00,Monday,st andrew station,PUOPO,3,6,N,YU,5586,18,9,16,34,1
2023-09-18,16:51:00,Monday,york mills station,MUPAA,4,7,N,YU,6096,18,9,16,51,1
2023-09-18,17:57:00,Monday,north york centre station,PUOPO,5,9,S,YU,5421,18,9,17,57,1
2023-09-18,18:03:00,Monday,sheppard yonge station,PUOPO,5,8,S,YU,5421,18,9,18,3,1
2023-09-18,18:54:00,Monday,dufferin station,MUI,25,30,E,BD,5283,18,9,18,54,1
2023-09-18,19:16:00,Monday,victoria park station,SUEAS,9,14,W,BD,5136,18,9,19,16,1
2023-09-18,20:19:00,Monday,queens park station,PUOPO,8,12,N,YU,5621,18,9,20,19,1
2023-09-18,22:51:00,Monday,downsview park station,EUDO,12,18,S,YU,5401,18,9,22,51,1
2023-09-18,00:28:00,Monday,eglinton station,MUPAA,4,10,N,YU,6001,18,9,0,28,1
2023-09-19,05:42:00,Tuesday,eglinton station,PUTWZ,3,6,N,YU,5661,19,9,5,42,1
2023-09-19,05:48:00,Tuesday,eglinton station,PUTWZ,3,6,N,YU,5381,19,9,5,48,1
2023-09-19,05:51:00,Tuesday,donlands station,EUVE,3,6,W,BD,5158,19,9,5,51,1
2023-09-19,05:54:00,Tuesday,bloor yonge station,EUVE,4,0,W,BD,5011,19,9,5,54,1
2023-09-19,06:01:00,Tuesday,st george station,PUTWZ,3,0,S,YU,5396,19,9,6,1,1
2023-09-19,06:22:00,Tuesday,highway 407 station,PUOPO,3,6,S,YU,5586,19,9,6,22,1
2023-09-19,07:20:00,Tuesday,dundas west station,TUMVS,3,5,W,BD,5277,19,9,7,20,1
2023-09-19,07:46:00,Tuesday,spadina station,MUPAA,7,10,N,YU,5521,19,9,7,46,1
2023-09-19,07:52:00,Tuesday,kennedy station,EUTL,3,6,W,BD,5281,19,9,7,52,1
2023-09-19,08:13:00,Tuesday,pioneer village  station,SUDP,5,8,S,YU,5631,19,9,8,13,1
2023-09-19,08:42:00,Tuesday,kennedy station,TUNIP,3,5,W,BD,5039,19,9,8,42,1
2023-09-19,09:47:00,Tuesday,lawrence west station,SUSA,20,40,unknown,YU,3550,19,9,9,47,1
2023-09-19,11:03:00,Tuesday,st andrew station,PUOPO,6,11,S,YU,6026,19,9,11,3,1
2023-09-19,12:23:00,Tuesday,queen station,SUUT,9,14,N,YU,5951,19,9,12,23,1
2023-09-19,13:40:00,Tuesday,vaughan mc station,MUSAN,5,10,S,YU,5391,19,9,13,40,1
2023-09-19,14:34:00,Tuesday,keele station,TUNIP,4,8,W,BD,5208,19,9,14,34,1
2023-09-19,14:37:00,Tuesday,dundas west station,SUUT,5,9,W,BD,5196,19,9,14,37,1
2023-09-19,14:43:00,Tuesday,glencairn station,MUPAA,5,10,S,YU,5506,19,9,14,43,1
2023-09-19,14:59:00,Tuesday,keele station,TUNIP,4,8,E,BD,5020,19,9,14,59,1
2023-09-19,15:02:00,Tuesday,jane station,MUDD,5,9,E,BD,5005,19,9,15,2,1
2023-09-19,16:10:00,Tuesday,union station,MUPAA,4,7,N,YU,5656,19,9,16,10,1
2023-09-19,16:19:00,Tuesday,bloor yonge station,MUIR,3,6,N,YU,5436,19,9,16,19,1
2023-09-19,17:14:00,Tuesday,osgoode station,EUDO,5,8,N,YU,5876,19,9,17,14,1
2023-09-19,17:42:00,Tuesday,sheppard yonge station,MUIR,9,12,N,YU,5606,19,9,17,42,1
2023-09-19,22:08:00,Tuesday,victoria park station,MUDD,3,8,W,BD,5241,19,9,22,8,1
2023-09-19,23:31:00,Tuesday,kipling station,SUPOL,5,10,unknown,BD,5572,19,9,23,31,1
2023-09-19,23:39:00,Tuesday,wellesley station,SUROB,14,20,S,YU,5521,19,9,23,39,1
2023-09-19,23:44:00,Tuesday,chester station,SUO,8,13,E,BD,5236,19,9,23,44,1
2023-09-19,00:02:00,Tuesday,queen station,SUROB,7,13,S,YU,5971,19,9,0,2,1
2023-09-19,01:30:00,Tuesday,st clair west station,SUUT,9,15,N,YU,5516,19,9,1,30,1
2023-09-19,12:30:00,Tuesday,don mills station,PUSO,7,14,W,SHP,6156,19,9,12,30,1
2023-09-19,12:33:00,Tuesday,don mills station,PUSO,6,13,E,SHP,6171,19,9,12,33,1
2023-09-20,05:43:00,Wednesday,donlands station,PUSSW,3,6,W,BD,5303,20,9,5,43,1
2023-09-20,05:46:00,Wednesday,kipling station,MUSAN,5,10,E,BD,5041,20,9,5,46,1
2023-09-20,05:55:00,Wednesday,kipling station,SUDP,5,10,E,BD,5041,20,9,5,55,1
2023-09-20,06:11:00,Wednesday,kipling station,SUDP,16,21,E,BD,5246,20,9,6,11,1
2023-09-20,07:12:00,Wednesday,queen station,PUSCR,3,6,N,YU,5456,20,9,7,12,1
2023-09-20,07:15:00,Wednesday,bloor yonge station,EUCO,6,8,W,BD,5301,20,9,7,15,1
2023-09-20,07:39:00,Wednesday,eglinton west station,EUDO,6,9,S,YU,5656,20,9,7,39,1
2023-09-20,08:55:00,Wednesday,eglinton station,MUIR,3,6,S,YU,5501,20,9,8,55,1
2023-09-20,09:36:00,Wednesday,royal york station,EUCD,6,9,E,BD,5309,20,9,9,36,1
2023-09-20,12:19:00,Wednesday,eglinton station,PUTWZ,12,17,S,YU,5611,20,9,12,19,1
2023-09-20,12:38:00,Wednesday,eglinton station,MUO,9,14,S,YU,5611,20,9,12,38,1
2023-09-20,14:13:00,Wednesday,yorkdale station,SUEAS,24,29,N,YU,5576,20,9,14,13,1
2023-09-20,15:20:00,Wednesday,yorkdale station,MUPAA,3,8,S,YU,5571,20,9,15,20,1
2023-09-20,17:15:00,Wednesday,bloor yonge station,MUI,3,6,W,BD,5050,20,9,17,15,1
2023-09-20,17:35:00,Wednesday,osgoode station,MUPAA,3,6,N,YU,6046,20,9,17,35,1
2023-09-20,18:00:00,Wednesday,st george station,EUDO,3,6,E,BD,5066,20,9,18,0,1
2023-09-20,22:18:00,Wednesday,st clair station,MUDD,6,11,S,YU,5701,20,9,22,18,1
2023-09-20,22:40:00,Wednesday,king station,SUDP,20,25,S,YU,5916,20,9,22,40,1
2023-09-20,22:43:00,Wednesday,st george station,SUDP,3,8,E,BD,5298,20,9,22,43,1
2023-09-20,23:09:00,Wednesday,st patrick station,PUOPO,5,11,S,YU,6076,20,9,23,9,1
2023-09-20,23:32:00,Wednesday,downsview park station,TUO,6,12,N,YU,5401,20,9,23,32,1
2023-09-20,23:55:00,Wednesday,kennedy station,SUO,12,18,E,BD,8598,20,9,23,55,1
2023-09-20,00:39:00,Wednesday,vaughan mc station,MUFS,5,11,unknown,YU,0,20,9,0,39,1
2023-09-21,05:29:00,Thursday,st george station,PUSZC,5,0,S,YU,5381,21,9,5,29,1
2023-09-21,05:48:00,Thursday,eglinton station,PUSZC,5,10,N,YU,5711,21,9,5,48,1
2023-09-21,05:49:00,Thursday,keele station,PUTWZ,7,0,W,BD,5343,21,9,5,49,1
2023-09-21,05:52:00,Thursday,keele station,PUTWZ,15,0,E,BD,5154,21,9,5,52,1
2023-09-21,05:58:00,Thursday,eglinton station,PUSZC,5,10,N,YU,6076,21,9,5,58,1
2023-09-21,06:13:00,Thursday,st andrew station,PUOPO,4,9,S,YU,5676,21,9,6,13,1
2023-09-21,06:28:00,Thursday,vaughan mc station,PUSZC,10,15,unknown,YU,0,21,9,6,28,1
2023-09-21,06:35:00,Thursday,bloor yonge station,EUAC,8,13,S,YU,5486,21,9,6,35,1
2023-09-21,08:21:00,Thursday,kennedy station,SUG,3,5,W,BD,5329,21,9,8,21,1
2023-09-21,08:39:00,Thursday,spadina station,MUI,7,10,S,YU,5676,21,9,8,39,1
2023-09-21,09:10:00,Thursday,dundas station,EUO,21,24,S,YU,5576,21,9,9,10,1
2023-09-21,09:12:00,Thursday,summerhill station,TUOS,3,6,N,YU,5676,21,9,9,12,1
2023-09-21,10:46:00,Thursday,finch station,TUSUP,5,10,S,YU,5976,21,9,10,46,1
2023-09-21,15:57:00,Thursday,osgoode station,PUOPO,4,7,N,YU,5541,21,9,15,57,1
2023-09-21,16:02:00,Thursday,kipling station,SUO,3,6,W,BD,5024,21,9,16,2,1
2023-09-21,16:04:00,Thursday,osgoode station,PUOPO,4,8,N,YU,5411,21,9,16,4,1
2023-09-21,16:57:00,Thursday,christie station,MUDD,4,7,E,BD,5042,21,9,16,57,1
2023-09-21,16:58:00,Thursday,york mills station,MUIR,6,9,S,YU,5851,21,9,16,58,1
2023-09-21,17:15:00,Thursday,coxwell station,MUCL,5,8,W,BD,5194,21,9,17,15,1
2023-09-21,19:34:00,Thursday,spadina station,MUIR,10,15,N,YU,6081,21,9,19,34,1
2023-09-21,20:15:00,Thursday,osgoode station,MUWR,5,10,N,YU,5446,21,9,20,15,1
2023-09-21,21:06:00,Thursday,finch station,SUO,27,32,N,YU,5451,21,9,21,6,1
2023-09-21,22:14:00,Thursday,st clair station,SUO,13,16,N,YU,5421,21,9,22,14,1
2023-09-21,01:05:00,Thursday,st george station,SUO,7,12,E,BD,5162,21,9,1,5,1
2023-09-22,07:13:00,Friday,wellesley station,MUSAN,3,6,N,YU,5696,22,9,7,13,1
2023-09-22,07:21:00,Friday,ossington station,EUDO,3,5,E,BD,5122,22,9,7,21,1
2023-09-22,08:41:00,Friday,royal york station,MUIR,4,6,E,BD,5205,22,9,8,41,1
2023-09-22,08:51:00,Friday,queen station,MUPAA,3,6,S,YU,5461,22,9,8,51,1
2023-09-22,10:11:00,Friday,rosedale station,MUPLB,6,11,S,YU,5651,22,9,10,11,1
2023-09-22,10:55:00,Friday,ossington station,SUO,6,10,W,BD,5039,22,9,10,55,1
2023-09-22,13:32:00,Friday,main street station,SUO,14,18,E,BD,5359,22,9,13,32,1
2023-09-22,15:52:00,Friday,coxwell station,TUSUP,4,7,W,BD,5298,22,9,15,52,1
2023-09-22,15:57:00,Friday,coxwell station,TUSUP,3,6,E,BD,5008,22,9,15,57,1
2023-09-22,18:03:00,Friday,warden station,SUEAS,19,22,W,BD,5153,22,9,18,3,1
2023-09-22,19:04:00,Friday,kipling station,EUNT,5,10,W,BD,5018,22,9,19,4,1
2023-09-22,19:57:00,Friday,st george station,MUATC,3,7,N,YU,5761,22,9,19,57,1
2023-09-22,22:06:00,Friday,dupont station,MUPAA,4,9,S,YU,6011,22,9,22,6,1
2023-09-22,22:57:00,Friday,kipling station,MUI,5,10,E,BD,5007,22,9,22,57,1
2023-09-22,23:23:00,Friday,ossington station,SUDP,16,21,W,BD,5165,22,9,23,23,1
2023-09-23,06:07:00,Saturday,wellesley station,SUUT,23,29,S,YU,5766,23,9,6,7,1
2023-09-23,06:35:00,Saturday,king station,PUOPO,5,11,N,YU,5801,23,9,6,35,1
2023-09-23,10:47:00,Saturday,greenwood station,PUSCR,4,8,unknown,BD,5221,23,9,10,47,1
2023-09-23,11:47:00,Saturday,vaughan mc station,TUO,15,19,S,YU,5381,23,9,11,47,1
2023-09-23,11:51:00,Saturday,coxwell station,SUO,3,7,W,BD,5180,23,9,11,51,1
2023-09-23,13:23:00,Saturday,summerhill station,SUDP,5,9,N,YU,5576,23,9,13,23,1
2023-09-23,13:37:00,Saturday,dundas station,MUPAA,5,9,S,YU,5401,23,9,13,37,1
2023-09-23,15:35:00,Saturday,union station,MUPAA,3,7,N,YU,5931,23,9,15,35,1
2023-09-23,15:45:00,Saturday,kennedy station,MUO,4,8,W,BD,5076,23,9,15,45,1
2023-09-23,16:20:00,Saturday,dundas station,MUPAA,5,9,N,YU,6011,23,9,16,20,1
2023-09-23,16:28:00,Saturday,greenwood station,PUSCR,4,8,E,BD,5142,23,9,16,28,1
2023-09-23,16:45:00,Saturday,kipling station,MUIR,4,8,E,BD,5303,23,9,16,45,1
2023-09-23,16:49:00,Saturday,kennedy station,SUDP,3,7,W,BD,5145,23,9,16,49,1
2023-09-23,18:41:00,Saturday,kipling station,TUO,4,8,E,BD,5367,23,9,18,41,1
2023-09-23,19:52:00,Saturday,finch station,SUUT,9,14,N,YU,6066,23,9,19,52,1
2023-09-23,21:53:00,Saturday,bathurst station,MUIR,4,10,W,BD,5365,23,9,21,53,1
2023-09-23,22:14:00,Saturday,downsview park station,MUSAN,5,10,N,YU,5386,23,9,22,14,1
2023-09-23,23:22:00,Saturday,york mills station,SUAP,10,16,N,YU,6131,23,9,23,22,1
2023-09-23,00:23:00,Saturday,kipling station,MUSAN,6,12,E,BD,5001,23,9,0,23,1
2023-09-23,00:31:00,Saturday,queens park station,MUATC,3,9,N,YU,5531,23,9,0,31,1
2023-09-23,07:50:00,Saturday,bayview station,TUO,4,11,E,SHP,6181,23,9,7,50,1
2023-09-24,06:20:00,Sunday,spadina station,PUTDN,3,19,E,BD,5246,24,9,6,20,1
2023-09-24,08:09:00,Sunday,kipling station,SUG,5,15,E,BD,5035,24,9,8,9,1
2023-09-24,08:52:00,Sunday,spadina station,SUDP,8,12,W,YU,5142,24,9,8,52,1
2023-09-24,09:17:00,Sunday,kipling station,MUSAN,5,9,E,BD,5295,24,9,9,17,1
2023-09-24,11:02:00,Sunday,bathurst station,SUDP,23,27,W,BD,5241,24,9,11,2,1
2023-09-24,12:15:00,Sunday,york mills station,SUDP,11,15,S,YU,5676,24,9,12,15,1
2023-09-24,12:39:00,Sunday,spadina station,MUI,11,15,N,YU,5761,24,9,12,39,1
2023-09-24,12:44:00,Sunday,castle frank station,SUPOL,8,12,E,BD,5361,24,9,12,44,1
2023-09-24,14:02:00,Sunday,st andrew station,SUUT,39,43,S,YU,5551,24,9,14,2,1
2023-09-24,14:26:00,Sunday,keele station,SUEAS,10,14,W,BD,5352,24,9,14,26,1
2023-09-24,14:55:00,Sunday,vaughan mc station,SUG,4,8,S,YU,5406,24,9,14,55,1
2023-09-24,17:35:00,Sunday,davisville station,SUEAS,18,22,N,YU,5646,24,9,17,35,1
2023-09-24,18:20:00,Sunday,islington station,MUO,4,8,W,BD,5282,24,9,18,20,1
2023-09-24,19:52:00,Sunday,lawrence west station,MUPAA,3,9,N,YU,5431,24,9,19,52,1
2023-09-24,20:05:00,Sunday,wilson station,EUDO,9,15,N,YU,5431,24,9,20,5,1
2023-09-24,20:57:00,Sunday,victoria park station,MUPAA,5,11,W,BD,5016,24,9,20,57,1
2023-09-24,21:54:00,Sunday,dufferin station,SUO,27,33,W,BD,5171,24,9,21,54,1
2023-09-24,23:37:00,Sunday,york mills station,MUIR,7,13,N,YU,5542,24,9,23,37,1
2023-09-24,00:02:00,Sunday,king station,PUTDN,6,12,S,YU,5651,24,9,0,2,1
2023-09-24,00:36:00,Sunday,york mills station,EUYRD,8,14,S,YU,5566,24,9,0,36,1
2023-09-24,01:24:00,Sunday,high park station,MUSAN,5,9,E,BD,5332,24,9,1,24,1
2023-09-24,19:52:00,Sunday,sheppard yonge station,EUBO,6,13,E,SHP,6141,24,9,19,52,1
2023-09-25,05:51:00,Monday,islington station,MUPAA,3,10,E,BD,5206,25,9,5,51,1
2023-09-25,06:09:00,Monday,sherbourne station,PUTDN,4,7,E,BD,5008,25,9,6,9,1
2023-09-25,06:17:00,Monday,kipling station,MUTO,3,6,E,BD,5115,25,9,6,17,1
2023-09-25,06:55:00,Monday,dundas west station,MUDD,5,10,W,BD,5035,25,9,6,55,1
2023-09-25,08:28:00,Monday,north york centre station,PUOPO,5,8,S,YU,5706,25,9,8,28,1
2023-09-25,12:54:00,Monday,union station,MUSAN,5,10,S,YU,5436,25,9,12,54,1
2023-09-25,13:33:00,Monday,wellesley station,SUUT,15,20,N,YU,5656,25,9,13,33,1
2023-09-25,13:35:00,Monday,eglinton station,MUPLB,17,22,S,YU,5486,25,9,13,35,1
2023-09-25,15:21:00,Monday,donlands station,MUI,31,34,E,BD,5124,25,9,15,21,1
2023-09-25,17:13:00,Monday,queens park station,PUOPO,4,7,N,YU,5676,25,9,17,13,1
2023-09-25,17:17:00,Monday,finch west station,SUDP,10,13,S,YU,5696,25,9,17,17,1
2023-09-25,17:28:00,Monday,downsview park station,SUDP,7,10,S,YU,5696,25,9,17,28,1
2023-09-25,17:36:00,Monday,broadview station,SUO,4,7,W,BD,5272,25,9,17,36,1
2023-09-25,17:48:00,Monday,st george station,SUDP,29,32,W,BD,5272,25,9,17,48,1
2023-09-25,18:55:00,Monday,castle frank station,MUTO,5,10,W,BD,5293,25,9,18,55,1
2023-09-25,19:06:00,Monday,main street station,SUEAS,10,15,W,BD,5305,25,9,19,6,1
2023-09-25,19:48:00,Monday,sheppard west station,MUTO,5,9,N,YU,5781,25,9,19,48,1
2023-09-25,20:44:00,Monday,spadina station,SUUT,14,19,E,BD,5214,25,9,20,44,1
2023-09-25,21:15:00,Monday,queens park station,MUPAA,4,9,N,YU,5566,25,9,21,15,1
2023-09-25,22:00:00,Monday,union station,SUUT,19,25,N,YU,5781,25,9,22,0,1
2023-09-25,00:50:00,Monday,dundas west station,MUI,15,21,W,BD,5234,25,9,0,50,1
2023-09-25,01:27:00,Monday,st george station,SUEAS,23,29,S,YU,6001,25,9,1,27,1
2023-09-25,05:31:00,Monday,don mills station,PUSO,7,0,W,SHP,6156,25,9,5,31,1
2023-09-26,05:34:00,Tuesday,eglinton station,PUOPO,8,0,N,YU,5456,26,9,5,34,1
2023-09-26,05:44:00,Tuesday,eglinton station,PUOPO,3,0,S,YU,6006,26,9,5,44,1
2023-09-26,07:20:00,Tuesday,finch station,MUI,3,6,S,YU,5731,26,9,7,20,1
2023-09-26,07:52:00,Tuesday,eglinton station,MUWR,15,18,N,YU,5796,26,9,7,52,1
2023-09-26,08:39:00,Tuesday,bathurst station,TUS,5,7,E,BD,5182,26,9,8,39,1
2023-09-26,08:52:00,Tuesday,st george station,MUIR,5,7,E,BD,5171,26,9,8,52,1
2023-09-26,09:48:00,Tuesday,pioneer village  station,MUPAA,4,7,N,YU,5896,26,9,9,48,1
2023-09-26,11:28:00,Tuesday,wilson station,SUUT,35,40,S,YU,5911,26,9,11,28,1
2023-09-26,11:42:00,Tuesday,donlands station,PUSWZ,7,11,E,BD,5288,26,9,11,42,1
2023-09-26,13:45:00,Tuesday,ossington station,TUS,4,7,E,BD,5030,26,9,13,45,1
2023-09-26,14:44:00,Tuesday,davisville station,MUIR,5,10,N,YU,5806,26,9,14,44,1
2023-09-26,14:55:00,Tuesday,davisville station,PUOPO,5,10,N,YU,5716,26,9,14,55,1
2023-09-26,16:35:00,Tuesday,davisville station,PUOPO,3,6,S,YU,6081,26,9,16,35,1
2023-09-26,17:05:00,Tuesday,york mills station,MUPAA,3,6,N,YU,5811,26,9,17,5,1
2023-09-26,17:18:00,Tuesday,union station,MUPAA,4,7,N,YU,6021,26,9,17,18,1
2023-09-26,17:35:00,Tuesday,eglinton station,MUIR,4,7,N,YU,5506,26,9,17,35,1
2023-09-26,17:38:00,Tuesday,st clair station,MUI,17,20,N,YU,5956,26,9,17,38,1
2023-09-26,17:46:00,Tuesday,bloor yonge station,SUDP,5,8,S,YU,5996,26,9,17,46,1
2023-09-26,17:52:00,Tuesday,davisville station,PUOPO,14,17,N,YU,5716,26,9,17,52,1
2023-09-26,18:11:00,Tuesday,bloor yonge station,MUPAA,7,10,N,YU,5496,26,9,18,11,1
2023-09-26,18:57:00,Tuesday,st clair west station,SUDP,4,7,S,YU,6091,26,9,18,57,1
2023-09-26,19:21:00,Tuesday,jane station,SUDP,35,40,E,BD,5318,26,9,19,21,1
2023-09-26,19:51:00,Tuesday,kennedy station,SUDP,10,15,E,BD,5015,26,9,19,51,1
2023-09-26,19:58:00,Tuesday,college station,MUPAA,4,9,N,YU,5806,26,9,19,58,1
2023-09-26,20:00:00,Tuesday,yorkdale station,MUPAA,4,9,S,YU,6021,26,9,20,0,1
2023-09-26,20:18:00,Tuesday,bloor yonge station,MUPAA,4,9,S,YU,6036,26,9,20,18,1
2023-09-26,22:36:00,Tuesday,lansdowne station,MUDD,15,20,W,BD,5052,26,9,22,36,1
2023-09-26,05:24:00,Tuesday,don mills station,PUTWZ,8,0,W,SHP,6181,26,9,5,24,1
2023-09-27,06:01:00,Wednesday,st george station,PUTWZ,6,0,S,YU,5446,27,9,6,1,1
2023-09-27,06:06:00,Wednesday,wilson station,PUTWZ,10,13,S,YU,5536,27,9,6,6,1
2023-09-27,06:23:00,Wednesday,wilson station,PUTWZ,14,0,N,YU,5941,27,9,6,23,1
2023-09-27,06:31:00,Wednesday,kennedy station,MUPAA,3,5,W,BD,5084,27,9,6,31,1
2023-09-27,10:18:00,Wednesday,wellesley station,PUOPO,8,13,S,YU,5531,27,9,10,18,1
2023-09-27,10:30:00,Wednesday,wellesley station,PUOPO,10,15,S,YU,5716,27,9,10,30,1
2023-09-27,10:35:00,Wednesday,bloor yonge station,MUIR,3,7,W,BD,5162,27,9,10,35,1
2023-09-27,12:16:00,Wednesday,college station,TUO,5,10,S,YU,5386,27,9,12,16,1
2023-09-27,13:00:00,Wednesday,dundas station,SUDP,4,9,N,YU,5826,27,9,13,0,1
2023-09-27,13:01:00,Wednesday,sheppard west station,PUTWZ,8,13,S,YU,5436,27,9,13,1,1
2023-09-27,14:14:00,Wednesday,finch station,TUO,4,9,S,YU,6111,27,9,14,14,1
2023-09-27,14:34:00,Wednesday,davisville station,MUPAA,5,10,S,YU,5431,27,9,14,34,1
2023-09-27,14:42:00,Wednesday,kennedy station,SUEAS,12,16,W,BD,5213,27,9,14,42,1
2023-09-27,15:39:00,Wednesday,kipling station,MUI,3,6,E,BD,5075,27,9,15,39,1
2023-09-27,15:43:00,Wednesday,lawrence west station,MUPAA,4,7,N,YU,5736,27,9,15,43,1
2023-09-27,15:44:00,Wednesday,dundas station,MUPAA,3,6,S,YU,5841,27,9,15,44,1
2023-09-27,16:52:00,Wednesday,sheppard west station,EUBO,3,6,S,YU,5991,27,9,16,52,1
2023-09-27,17:10:00,Wednesday,kipling station,MUIR,3,6,E,BD,5091,27,9,17,10,1
2023-09-27,17:16:00,Wednesday,islington station,MUTO,3,6,E,BD,5316,27,9,17,16,1
2023-09-27,17:18:00,Wednesday,bathurst station,MUD,3,6,E,BD,5361,27,9,17,18,1
2023-09-27,17:21:00,Wednesday,greenwood station,SUDP,3,6,E,BD,5018,27,9,17,21,1
2023-09-27,18:15:00,Wednesday,king station,MUPAA,5,8,S,YU,5951,27,9,18,15,1
2023-09-27,18:43:00,Wednesday,victoria park station,SUUT,8,13,W,BD,5039,27,9,18,43,1
2023-09-27,19:41:00,Wednesday,finch station,MUDD,5,10,S,YU,5686,27,9,19,41,1
2023-09-27,19:42:00,Wednesday,finch station,SUO,5,10,S,YU,5541,27,9,19,42,1
2023-09-27,19:55:00,Wednesday,north york centre station,MUPAA,3,8,S,YU,5686,27,9,19,55,1
2023-09-27,21:08:00,Wednesday,bloor yonge station,TUO,6,11,S,YU,6031,27,9,21,8,1
2023-09-27,21:29:00,Wednesday,wellesley station,PUOPO,10,15,S,YU,5411,27,9,21,29,1
2023-09-27,21:52:00,Wednesday,queens park station,PUOPO,11,16,N,YU,5411,27,9,21,52,1
2023-09-27,23:13:00,Wednesday,wellesley station,PUOPO,4,9,N,YU,5446,27,9,23,13,1
2023-09-27,23:17:00,Wednesday,st clair west station,MUSAN,5,10,N,YU,5431,27,9,23,17,1
2023-09-27,23:31:00,Wednesday,osgoode station,EUDO,5,11,N,YU,5726,27,9,23,31,1
2023-09-28,05:54:00,Thursday,kipling station,SUG,7,14,E,BD,5203,28,9,5,54,1
2023-09-28,05:56:00,Thursday,ossington station,SUO,25,0,W,BD,5359,28,9,5,56,1
2023-09-28,05:57:00,Thursday,dundas west station,SUEAS,22,29,W,BD,5359,28,9,5,57,1
2023-09-28,06:01:00,Thursday,davisville station,PUTO,9,12,S,YU,5386,28,9,6,1,1
2023-09-28,07:52:00,Thursday,rosedale station,PUOPO,3,6,N,YU,5601,28,9,7,52,1
2023-09-28,08:55:00,Thursday,king station,SUDP,7,10,S,YU,6096,28,9,8,55,1
2023-09-28,10:11:00,Thursday,lawrence station,EUBK,5,10,S,YU,6061,28,9,10,11,1
2023-09-28,12:17:00,Thursday,yorkdale station,PUOPO,5,10,N,YU,6096,28,9,12,17,1
2023-09-28,13:54:00,Thursday,summerhill station,MUIR,3,8,S,YU,5741,28,9,13,54,1
2023-09-28,16:20:00,Thursday,davisville station,PUOPO,3,6,S,YU,5396,28,9,16,20,1
2023-09-28,16:35:00,Thursday,dufferin station,EUVA,3,6,E,BD,5225,28,9,16,35,1
2023-09-28,16:42:00,Thursday,davisville station,MUIR,3,6,N,YU,6121,28,9,16,42,1
2023-09-28,17:07:00,Thursday,union station,MUI,9,12,N,YU,6101,28,9,17,7,1
2023-09-28,17:42:00,Thursday,union station,MUIR,7,10,N,YU,6086,28,9,17,42,1
2023-09-28,18:08:00,Thursday,finch station,MUPAA,3,6,N,YU,5846,28,9,18,8,1
2023-09-28,21:01:00,Thursday,rosedale station,MUATC,3,8,N,YU,5786,28,9,21,1,1
2023-09-28,00:06:00,Thursday,keele station,TUS,4,9,W,BD,5157,28,9,0,6,1
2023-09-29,05:47:00,Friday,kipling station,SUO,7,14,E,BD,5355,29,9,5,47,1
2023-09-29,06:28:00,Friday,wilson station,PUTWZ,6,0,N,YU,5476,29,9,6,28,1
2023-09-29,06:36:00,Friday,bloor yonge station,SUDP,7,10,N,YU,6081,29,9,6,36,1
2023-09-29,07:37:00,Friday,sheppard yonge station,PUTWZ,3,6,N,YU,6096,29,9,7,37,1
2023-09-29,08:52:00,Friday,finch west station,MUD,13,18,N,YU,5431,29,9,8,52,1
